Top1,Top1Summ1,Top1Summ2,Top1Keystone,Top1Xp,Top1Gold,Top2,Top2Summ1,Top2Summ2,Top2Keystone,Top2Xp,Top2Gold,Jungle1,Jungle1Summ1,Jungle1Summ2,Jungle1Keystone,Jungle1Xp,Jungle1Gold,Jungle2,Jungle2Summ1,Jungle2Summ2,Jungle2Keystone,Jungle2Xp,Jungle2Gold,Mid1,Mid1Summ1,Mid1Summ2,Mid1Keystone,Mid1Xp,Mid1Gold,Mid2,Mid2Summ1,Mid2Summ2,Mid2Keystone,Mid2Xp,Mid2Gold,Ad1,Ad1Summ1,Ad1Summ2,Ad1Keystone,Ad1Xp,Ad1Gold,Ad2,Ad2Summ1,Ad2Summ2,Ad2Keystone,Ad2Xp,Ad2Gold,Supp1,Supp1Summ1,Supp1Summ2,Supp1Keystone,Supp1Xp,Supp1Gold,Supp2,Supp2Summ1,Supp2Summ2,Supp2Keystone,Supp2Xp,Supp2Gold
86,3,4,8010,391.3,257.6,31,12,4,8437,394.3,257.1,121,11,4,8112,327,344.9,17,11,4,9923,274,262.5,268,4,21,8008,526.5,293.5,157,11,4,8021,467.8,322,236,4,7,8005,313.9,226.8,202,4,7,8128,348,390.8,25,14,4,8214,218.7,155.5,432,14,4,8465,315.8,215.5
82,4,12,8010,384.7,176.39999999999998,75,12,4,8214,448,224.6,154,4,11,8439,327.2,256.5,77,11,4,8128,275.1,255.3,134,14,4,8128,467.20000000000005,192.2,112,21,4,8230,434.4,235.2,145,4,7,9923,251.9,249.39999999999998,21,7,4,8005,290.79999999999995,308.20000000000005,412,14,4,8439,235,156.89999999999998,555,14,4,9923,231.20000000000002,223.9
58,4,12,8010,485.3,304.7,92,4,3,8010,416.2,167.9,163,11,4,8128,243.60000000000002,213,80,11,4,8010,270.7,233.1,55,14,4,8010,339,203.2,131,12,4,8010,377.5,261,18,7,4,8021,298.9,252.7,67,4,7,8008,291.3,297.5,21,4,14,8229,172.8,151.7,1,4,14,8112,282.4,142.4
77,12,4,8437,471.5,314.8,164,4,12,8005,382.2,258.3,104,4,11,8230,330,262.7,36,11,4,8021,345.79999999999995,255,30,4,12,8229,339.4,331.9,105,4,14,8112,483.9,388.1,61,4,7,8229,302.7,191,21,4,7,8229,307,325,22,4,14,8229,240.1,157.4,53,14,4,8439,273.1,207.10000000000002
83,4,12,8437,452.4,306,133,4,14,8005,532.4,333.1,107,11,4,8010,364.4,317.7,121,4,11,8112,328.3,287.9,427,4,7,8465,361.9,241.5,61,4,12,8230,357.9,241.20000000000002,236,7,4,8005,319.4,247.6,360,4,7,8008,315.8,361.3,350,3,14,8128,228,196.6,89,14,4,8439,291.1,251.39999999999998
78,12,14,8112,416.8,242.6,420,4,12,8437,514,293.9,20,4,11,8230,253.1,230.2,106,4,11,8005,279,231.5,55,4,14,8010,394.2,224.9,136,4,14,8112,399.70000000000005,223.60000000000002,29,4,7,8128,256.9,216.3,202,7,4,8128,249.1,192.2,101,4,7,8229,253.4,193,89,4,14,8439,202.4,142.5
39,12,4,8010,314.6,220.1,223,4,14,9923,473.79999999999995,365,32,11,4,8010,346.5,294.8,203,11,4,8010,198.3,192.1,147,4,12,8214,434.1,257.7,34,4,14,8112,450.70000000000005,200,81,7,4,8010,263,200,145,7,4,8021,332.8,311,21,3,4,8229,259,190.89999999999998,161,4,14,8229,263.2,243.2
41,4,12,8229,462.4,302.5,10,4,6,8005,460.29999999999995,210.79999999999998,104,4,11,8112,296,344.3,64,4,11,8005,385.3,350.7,84,12,4,8021,400.7,241,45,4,12,8128,454.3,302.2,222,4,7,8008,318.8,230.3,145,4,7,9923,330.2,254.8,54,14,4,8128,317.9,180.8,350,3,14,8214,288.2,154.7
14,4,12,8437,444.20000000000005,289.1,98,12,4,8437,446.70000000000005,245.5,106,4,11,8124,317.9,265.4,2,4,11,8010,295.9,379.70000000000005,80,4,14,8010,478.7,399.59999999999997,84,4,14,8010,362.3,200.6,67,4,7,8005,276.6,307.7,236,4,7,8005,301.4,297.4,99,4,14,8128,246.7,181.8,53,14,4,8439,246.2,209.2
17,12,4,8128,467.5,229.3,19,21,4,8437,454.5,232.5,32,11,4,8439,291.5,230.6,141,4,11,8112,322.79999999999995,245.3,777,4,14,8010,505.2,286.9,43,12,4,8229,492.5,251.1,22,4,7,8008,291.8,283.6,51,4,7,8021,291.6,335.29999999999995,526,4,14,8439,267,201.1,412,14,4,8439,285.7,232.9
240,14,4,8005,478,423,17,12,4,8128,356.59999999999997,198.8,163,4,11,8112,277.2,289.7,29,11,4,9923,163.89999999999998,192,777,14,4,8010,441.5,254.9,518,14,4,8229,369.6,208,360,4,7,8010,319.4,314.4,202,7,4,8128,278.8,224.8,89,3,4,8439,307.4,212.2,555,12,4,8439,273.5,228
82,12,4,8010,408.2,279.9,54,12,4,8229,420.4,225.3,11,4,11,8010,315.9,295.3,245,4,11,8128,274.4,232.5,131,4,14,8230,356,225.3,39,4,14,8010,367.6,353.70000000000005,429,4,7,9923,261.3,287.2,119,7,4,8128,315.8,236.60000000000002,89,4,14,8439,259.2,150.5,432,3,4,8465,282.7,162
875,4,12,8010,443.20000000000005,329.9,75,6,12,8437,346.3,221.7,104,4,11,8230,342.2,361.3,154,4,11,8437,253.1,239.3,79,14,4,8112,467.29999999999995,247,245,4,14,8112,400,211.3,51,4,7,8021,277,432.9,236,1,4,8005,232.8,188.1,526,4,14,8010,267.3,225.9,50,4,14,8112,219.2,201.2
86,6,4,8010,446.1,210.10000000000002,17,4,14,8437,516.6,307.7,245,4,11,8128,221.7,271,28,11,4,8112,273.2,255.6,55,14,4,8010,363.1,250.7,875,14,4,8010,383.4,274.6,21,4,7,8128,234.9,221.6,236,4,7,8005,378.6,389.8,432,14,4,8112,265.6,177,14,14,6,8351,206,268.8
62,4,12,8010,449.3,398.3,240,12,4,8437,294.6,195.7,60,11,4,8112,273,308.8,77,11,4,8005,272.9,292.4,55,14,4,8010,436.6,223.10000000000002,7,4,14,8112,403.1,233.8,67,7,4,8005,347.5,275.4,81,4,7,8437,290.1,244.6,555,14,4,9923,246.2,227.10000000000002,21,4,14,8229,272.4,187.8
84,4,12,8010,458.9,314.7,75,4,6,8010,343.4,175.9,86,11,4,8010,351.9,277.9,254,4,11,9923,360.3,290.3,238,4,14,8112,440.8,307,245,12,4,8112,432,243.5,22,11,4,8008,319.5,254.6,202,7,4,8128,310.79999999999995,336.8,117,14,4,8214,230.2,242.10000000000002,43,14,4,8229,316.3,268.9
16,4,12,8437,445.9,268,86,12,4,8010,473.2,298,11,14,11,8010,397,426.3,427,4,11,8214,326.6,231.3,45,12,4,8229,373.3,281.4,5,4,14,9923,440.79999999999995,267,236,4,7,8005,258.20000000000005,272.7,22,7,4,8008,282.70000000000005,284.4,12,4,3,8439,274.1,186.8,267,3,4,8214,317.2,235.5
517,4,12,8437,428.3,275.9,266,12,4,8010,394.3,169.9,11,4,11,8010,397.5,298.9,19,11,4,8005,265.1,307,5,4,14,9923,392.7,359,777,14,4,8010,469.1,313,29,4,12,9923,236.2,216.8,18,7,4,8112,314.6,331.8,25,3,4,8229,277.3,200.4,555,4,14,8021,302.5,309.4
23,4,6,8008,552.9,336,14,12,4,8437,431.1,246,20,11,4,8230,267,247.5,245,4,11,8128,342.79999999999995,283.7,105,14,4,8112,366.9,267.6,777,14,4,8010,458.4,349.9,29,4,7,9923,311.4,397.20000000000005,22,7,4,8008,210.39999999999998,213.3,80,14,4,8010,313.9,237,526,4,3,8439,224.4,150.3
516,12,4,8437,489.1,291.3,17,4,14,8437,434.2,244.7,245,4,11,8128,330.6,312.9,19,11,4,8005,328.2,309.9,517,14,4,8021,405.79999999999995,292.4,238,4,14,8112,337.20000000000005,217,145,4,7,8008,305.7,340.5,67,7,4,8005,274.4,221.1,25,4,14,8229,245.6,231.5,54,4,14,8229,311.8,200.6
54,12,4,8229,523.9,348.2,122,14,4,8010,388.3,248,254,4,11,9923,267.7,227.9,104,11,4,8021,337.6,297.8,103,4,14,8112,424,277.3,7,14,4,8112,453.70000000000005,282.7,81,7,4,8010,307.3,249.2,236,4,7,8005,350.7,333.4,201,4,14,8465,225.8,154.5,12,14,4,8230,255.1,182.6
517,12,4,8010,433.5,255.1,875,12,4,8010,508.5,356.7,121,11,4,8128,332.5,300.5,421,11,4,8005,328.8,316.4,147,12,4,8214,451.5,298,34,4,12,8112,433.5,273.3,96,4,7,8008,308,369.6,22,7,4,8008,288.3,318.4,143,4,14,8229,234.29999999999998,208.3,101,4,3,8229,318,274
83,12,4,8437,433.6,231.3,164,14,4,8128,378.70000000000005,194.2,77,11,4,8010,283.4,225.7,102,4,11,8128,291.2,256.5,55,4,14,8010,434.4,249.7,54,14,4,8229,508.5,270.4,13,4,12,8112,277.1,265.5,498,4,7,8008,342.2,399.1,22,14,7,8351,291.8,192.5,875,4,3,8439,302.7,236.3
58,14,4,8010,487.4,334.2,98,12,4,8437,407.5,220.4,32,11,4,8128,281.8,235.2,104,11,14,8230,306.7,261.7,54,14,4,8229,457,242.7,99,21,4,8229,391.2,196.4,18,4,7,9923,301.3,246.2,145,7,4,9923,357.20000000000005,351.6,143,14,4,8229,281.20000000000005,262.5,40,14,4,8214,245.7,196.5
114,4,12,8437,441.90000000000003,293.6,17,14,4,8128,456.4,248.8,120,11,6,8124,255.4,259.3,32,11,4,8439,304.8,249.3,7,14,4,8112,403.9,429,238,4,14,8112,330.3,235.70000000000002,67,4,1,8008,340.5,398.1,157,7,4,8021,312.6,341,26,14,4,8214,330,288.6,412,3,4,8439,232.8,212.8
62,4,14,8010,356.7,178.4,107,4,12,8437,520.2,383.3,113,11,4,8439,291.5,225.2,56,11,4,8008,262.2,247.3,80,14,4,8010,337.9,180.4,99,4,21,8128,450.7,274.3,236,7,4,8005,322.4,250.2,67,4,7,8005,321.4,312.6,147,3,4,8465,205,186.10000000000002,37,3,4,8214,265.4,254.7
98,12,4,8437,424.6,202.3,80,4,12,8010,462.6,273.6,104,11,4,8230,221,208.5,121,11,4,8128,324.8,300.8,131,12,4,8010,433.70000000000005,216.8,31,4,14,8229,516.5999999999999,297.1,202,1,4,8128,346.6,402.6,145,7,4,9923,245.5,277.5,40,3,4,8214,286.5,204.2,99,4,3,8128,263.6,161.4
420,4,12,8010,522.1,376.5,54,4,12,8437,416.7,261.6,107,4,11,8010,375.9,408.4,141,11,4,8010,390.4,326.8,105,14,4,8112,543,285.7,161,4,21,8229,439.1,233.8,21,7,4,8005,331.2,247.89999999999998,236,7,4,8005,329.3,334.1,117,14,4,8214,298.1,206.89999999999998,267,3,4,8214,268.1,169.7
203,12,4,8005,470.8,290.2,14,4,12,8437,455.6,252.6,64,11,4,8010,337.2,372.79999999999995,104,11,4,8112,414.4,294.1,3,4,12,8439,428.9,312.1,84,4,14,8021,446.9,282.4,81,7,4,8010,324.29999999999995,297.5,145,4,7,8005,267.7,248.1,57,4,14,8439,227.5,253.5,412,14,4,8439,190.89999999999998,197.8
86,14,4,8010,460.8,331,82,4,12,8010,423.7,325.9,30,3,11,8128,259.1,222.9,64,11,4,8010,376.4,392.70000000000005,157,4,14,8021,415.5,297,90,12,4,8214,488.2,365.2,202,4,7,8128,273.6,272,145,4,7,9923,327.6,303.7,25,4,14,8229,211,158.8,89,4,14,8439,275.4,210.5
23,1,4,8008,468.20000000000005,269.1,54,4,12,8229,442.6,216.3,64,11,4,8010,311.3,342,107,11,4,8010,350.1,280.8,245,14,4,8112,415.1,259,103,4,14,8112,484.4,261,80,4,14,8010,324.3,247.29999999999998,202,7,4,8128,288.2,333.9,25,4,7,8229,229.10000000000002,205.8,53,14,4,8439,235.4,177.3
98,4,14,8437,452.4,258.4,39,12,4,8010,391.2,265,121,4,11,8128,295.9,321.7,141,11,4,8010,252.3,216.7,54,4,14,8229,492.3,211,99,4,12,8112,462.9,254.1,21,7,4,8128,276.5,235.89999999999998,119,4,7,9923,301.20000000000005,278,89,4,14,8465,276.5,147.7,25,14,4,8229,232.39999999999998,225.8
266,12,4,8010,506.1,325.8,875,4,14,8010,411.70000000000005,241.79999999999998,141,4,11,8010,383.9,332.6,104,11,4,8230,343.1,294.1,99,4,21,8229,471.9,313.6,105,14,4,8112,360.7,271.3,235,7,4,8351,210.8,203.2,67,4,7,8005,306,399.4,9,21,4,8229,245.10000000000002,179.4,412,4,3,8439,246.2,209.89999999999998
85,4,12,8214,436.1,245.1,17,4,14,8112,499,300.3,6,11,4,8005,286.5,310.4,2,4,11,8010,312.4,235.5,31,4,14,8229,483.3,281.20000000000005,84,14,4,8021,415.4,246.6,51,4,7,8128,249.60000000000002,207.8,202,4,7,8128,272.7,210.79999999999998,53,14,4,8439,204.39999999999998,142.3,412,4,14,8465,160.3,159
58,12,4,8005,271.8,136.6,126,4,14,8112,514.8,402.70000000000005,876,4,11,8128,301.5,260.3,56,11,4,8128,399.5,378.3,90,4,14,8214,459.70000000000005,242.5,10,21,4,8005,478.3,281,202,7,4,8128,265.2,229.7,145,4,7,9923,320.8,266.9,117,4,3,8465,286.3,193.89999999999998,147,14,4,8214,245.60000000000002,212.6
420,12,4,8010,504.79999999999995,344.9,98,14,4,8437,385.3,198.5,80,11,4,8010,246.9,259.9,121,11,4,8128,390.29999999999995,324.2,99,14,4,8229,379.4,283.8,34,4,12,8112,553.9,426.6,202,4,7,8128,372.6,280.6,58,12,4,8010,327.7,273.1,32,14,4,8439,291.6,320.8,5,4,14,8005,262.3,273.6
58,14,4,8010,442.9,270.2,126,12,4,8010,389.9,219.1,121,11,4,8128,255.5,220.2,28,11,4,8112,209.3,194.4,8,12,4,8112,412.9,214.8,45,12,4,8112,472.8,287.6,81,7,4,8010,262.3,214.6,202,7,4,8128,336.8,302.1,235,14,4,8112,222.89999999999998,170.2,555,14,4,9923,292,365.4
98,4,12,8437,511.8,260.4,84,14,4,8010,439.1,233,254,11,4,9923,319.8,341,104,11,4,8021,341.1,294,99,4,3,8229,398.20000000000005,247.6,143,4,14,8229,445.1,257.4,360,4,7,8010,311.6,272.7,202,7,4,8128,318.5,260.29999999999995,147,3,4,8465,216.2,225.9,101,3,4,8128,265.9,215.1
54,12,4,8010,406.1,248.3,41,12,4,8437,453.7,264.4,427,11,4,8214,328.4,283.4,30,4,11,8128,222.5,196.2,34,14,4,8112,450.5,331.9,236,14,4,8005,388.5,215.2,21,7,4,8229,340.9,416.1,51,7,4,8021,278.5,256.3,526,4,14,8465,295.5,266,40,4,14,8229,171.3,175.9
24,4,12,9923,365.79999999999995,231.7,14,4,12,8351,486,350.2,245,11,4,8128,359.4,360.5,121,4,11,8112,275.4,273.2,105,4,14,8112,455.7,290.20000000000005,157,14,4,8010,385.7,253.9,81,7,4,8010,323.29999999999995,310.5,29,4,7,8010,272.8,226.7,12,14,4,8439,226.6,212.1,350,14,3,8214,284.6,186.1
164,4,12,8010,320.6,202.2,421,12,4,9923,504.6,519.7,141,4,11,8010,257.9,212.5,28,11,4,8112,396.2,388,777,14,4,8021,448.4,335,555,14,4,9923,397.5,351.90000000000003,21,7,4,8229,252.4,207.1,202,4,7,8128,317.1,366.1,43,4,14,8229,273.70000000000005,213,53,14,4,8439,252.89999999999998,214.5
92,12,4,8010,516.1,311.3,31,12,4,8437,425.2,220.3,106,11,4,8112,325.1,268.1,77,11,4,8437,309.20000000000005,266.3,25,14,4,8229,411.7,178.3,74,4,7,8214,586.6,313.7,67,4,7,8008,291.6,357.70000000000005,21,4,7,8229,283.8,185.8,45,4,14,8229,261.2,235,101,1,4,8128,229.29999999999998,223.6
31,12,4,8437,457,296.7,122,4,6,8010,459.6,263,19,11,14,8005,426.5,356.70000000000005,11,4,11,8112,377,281.9,74,14,4,8112,493.6,274.4,134,12,4,8128,473.4,251.4,22,7,12,8008,288.2,278.7,51,4,7,8021,362.7,400.79999999999995,80,4,14,8005,227.4,269.1,25,4,3,8229,270.5,289.6
126,12,4,8010,451.1,316.6,84,14,4,8010,423.59999999999997,285.5,9,11,4,8128,403.1,317.2,104,4,11,8021,339.3,292.2,34,12,4,8112,474.4,236.20000000000002,80,4,14,8112,353.6,216.4,81,7,4,8010,283.3,221.6,21,4,7,8229,319.9,338.4,12,4,14,8439,233.5,153,412,14,4,8439,267.2,180
82,4,12,8010,438.3,196.4,17,12,4,8230,436.3,233,104,4,11,8230,251.7,204.9,106,11,4,8112,233,289,36,12,4,8010,400,177.1,84,4,7,8021,450.7,242.3,29,4,7,9923,301.8,179.3,21,21,4,8021,289,234.3,34,4,14,8229,249,242.6,555,14,4,8439,241.3,150.8
516,12,4,8437,437,234.79999999999998,98,4,12,8437,398.9,200,245,4,11,8128,288.1,248.10000000000002,120,11,6,8010,412.1,306.1,777,14,4,8010,431.2,240.60000000000002,84,12,4,8021,507.4,313.1,145,4,7,9923,284,267.1,202,7,4,8128,298.29999999999995,254.5,16,21,4,8229,268.9,140.8,63,4,14,8229,282,222
24,12,4,8010,463.20000000000005,314.4,516,4,12,8437,410.8,228.2,203,11,4,8005,376.2,426.1,33,6,11,8439,278.5,283.8,157,14,4,8010,378.4,343.70000000000005,238,14,4,8112,330,177.6,67,7,4,8005,330.5,275.9,18,4,7,8005,224.89999999999998,184.3,54,14,4,8229,257.8,221.3,99,4,14,8465,219.9,177.9
86,12,4,8010,386.8,330.9,75,4,12,8437,453.3,297.9,121,11,4,8128,323.5,281,77,11,6,8230,379.8,334.9,61,12,4,8229,487.79999999999995,241.4,143,12,4,8112,405,244.79999999999998,523,4,7,8010,313.6,356.6,22,7,4,8229,277.4,211.2,53,4,14,8439,289.1,211.6,117,14,4,8214,230.3,192.5
27,6,12,8010,374.29999999999995,244.39999999999998,17,14,4,8214,492.79999999999995,283.2,59,11,4,8010,319.7,271.1,20,4,11,8230,357.4,259.3,238,4,14,8112,440.5,278.1,13,14,4,8229,446,286.6,21,7,4,8128,293.8,531.2,67,7,4,8005,352.79999999999995,481.29999999999995,53,3,4,8439,354.70000000000005,382.3,89,4,14,8124,202.6,225.89999999999998
266,12,4,8112,416.7,202.70000000000002,236,12,4,8005,380.70000000000005,191.39999999999998,9,11,4,8124,357.5,288.7,427,11,4,8214,322.8,280,45,4,12,8229,463.29999999999995,243.89999999999998,777,14,4,8010,461.5,278.4,202,7,4,8128,324.5,276.1,21,7,4,8229,266,353,17,4,14,8128,186,229.8,412,4,14,8439,251,248.89999999999998
68,12,4,8128,483.20000000000005,372.9,114,4,12,8010,389,293.1,141,4,11,8112,257.9,236.6,236,4,11,8005,356.29999999999995,359.4,8,14,4,8112,394.5,197.2,13,4,12,8230,402.7,265.2,21,7,4,8229,260.3,232.10000000000002,145,7,4,9923,360.70000000000005,367,40,4,14,8214,197.10000000000002,204.2,22,21,4,8229,212.9,337.6
13,4,12,8230,432.70000000000005,318,33,11,4,8439,336.4,256.6,120,11,6,8010,468.9,371.4,34,4,12,8112,342.79999999999995,203.9,54,4,12,8229,441.1,268.1,39,4,14,8010,472.5,356.5,202,7,4,8128,269.1,224.2,67,7,4,8005,320.2,353,25,14,4,8229,235.6,150.2,40,3,4,8229,306.6,251
80,12,4,8010,464.9,272.9,105,14,4,8112,311.20000000000005,182.2,77,11,4,8010,302.7,313.5,24,11,4,8437,356.1,309.6,75,4,12,8437,470.7,300.7,17,14,4,8128,449.2,285.5,145,4,7,9923,284.5,272.1,15,7,4,8128,282.5,234.8,412,14,4,8439,208.5,157.1,111,4,14,8439,251.7,189.39999999999998
78,12,4,8437,438.6,345.4,240,4,14,8437,427.09999999999997,270.2,19,11,4,8005,270.1,226,33,4,11,8439,262.8,237.2,55,14,4,8010,372.70000000000005,206.1,112,14,4,8214,477.8,319.5,236,4,7,8005,296.20000000000005,290.1,81,4,12,8010,344.5,309.3,518,14,4,8112,252,244,412,3,4,8439,228.8,200.1
240,4,14,8437,480.6,392.6,80,12,4,8010,395.1,263.7,32,11,4,8010,331.5,273.2,121,11,4,8128,384.7,299.1,245,14,4,8112,470.7,265.2,238,4,14,8112,529.2,297.7,119,7,4,9923,248,225.2,202,4,7,8128,283.3,363.6,103,4,3,8112,253.9,137.9,115,4,14,8229,278.9,220.79999999999998
875,4,12,8010,526.2,360.1,240,4,12,8437,313.6,222.2,81,4,11,8010,206.9,209.2,19,11,4,8005,377.8,393.4,34,4,14,8112,504.3,275.3,1,4,14,8112,438.4,293.7,145,4,7,9923,283.9,288.6,51,4,7,8437,294.9,343.4,89,3,4,8439,235.1,167.1,412,3,4,8439,294.9,244.2
98,12,4,8437,457.9,221,122,6,4,8010,511.5,336.9,35,11,14,8112,318.4,335.70000000000005,20,4,11,8124,350.1,246.2,38,14,4,8021,439,316.5,84,4,14,8021,374.5,276.2,51,7,4,8021,286.3,314.5,67,4,7,8005,252.5,225.9,432,3,4,9923,219.6,182.7,143,14,4,8229,237.1,232.1
75,14,4,8360,593.5999999999999,415.09999999999997,58,4,14,8005,438.8,321.5,11,11,4,8008,358.9,355.2,245,11,4,8128,337.4,282.3,10,4,14,8005,455.70000000000005,287.1,55,14,4,8010,366.6,255.2,236,4,7,8005,311.29999999999995,370.9,67,7,4,8005,300.20000000000005,249.4,89,14,4,8437,283.9,229.7,147,4,14,8229,235,246.4
86,4,14,8010,389.8,188.39999999999998,23,12,4,8437,465.09999999999997,370,876,11,4,8128,406,312.5,35,11,14,9923,339.20000000000005,261.3,90,12,4,8229,464.4,267.5,517,4,12,8021,439.4,284.1,18,4,7,9923,276.7,312,81,7,4,8010,306.8,313.8,143,4,14,8112,300.9,251.5,57,14,4,8229,322.8,285
133,12,4,8021,382.7,290.5,875,4,12,8437,393.79999999999995,218.3,36,4,11,8021,463.9,314.1,121,4,11,8128,380.8,401,141,4,14,8128,377.9,258.7,59,4,14,8128,461.9,277.2,67,4,7,8005,314.4,370.5,555,7,4,9923,321.5,372.8,99,4,14,8229,291.8,312.20000000000005,44,14,4,8465,276.70000000000005,289.1
223,4,14,8437,492.70000000000005,305.3,150,12,4,8437,400.1,213.2,31,4,11,8124,308.29999999999995,267.4,72,11,6,8230,390,344.5,143,12,4,8128,413.70000000000005,200,64,14,4,8360,356.6,254.1,67,7,4,8008,297.2,200.6,22,7,4,8008,288.70000000000005,309.70000000000005,99,14,4,8229,205.9,157.4,518,14,4,8112,267.9,219
67,21,4,8005,567.5,435.79999999999995,420,12,4,8437,411.9,271.6,121,11,4,8128,383.9,332.5,59,11,4,8010,311.1,251,157,4,14,8010,346.1,188,101,14,4,8229,518.1,346.9,18,4,7,9923,334.9,396.5,236,7,4,8005,274.8,317.1,63,14,4,8128,269.20000000000005,327.1,14,3,4,8439,361.4,226.3
75,4,14,8437,391.6,228.8,875,4,14,8437,373.9,282.7,121,4,11,8128,300.3,280.6,11,4,11,9923,276.2,262.6,777,14,4,8010,477.4,277.1,25,14,4,8128,417.79999999999995,204.10000000000002,81,4,7,8128,288.70000000000005,222.5,22,7,4,8008,328.9,267.8,1,4,14,8112,243.10000000000002,127.4,143,4,14,8229,227.8,232.70000000000002
18,4,14,8005,396.3,307.6,17,14,4,8229,373.9,200.60000000000002,120,11,6,8010,295.3,309.9,19,4,11,8005,321,291.6,34,14,4,8112,352.4,290.1,30,14,4,8128,430.2,374.2,99,7,4,8229,339.9,304,202,4,14,8128,235.6,186.9,25,4,14,8128,319,357.4,63,14,4,8128,229.6,187.5
164,12,4,8437,350.2,212.2,98,4,12,8437,439.6,259.1,35,11,14,8128,307.3,277.9,104,11,4,8021,265.9,227.2,34,12,4,8112,387,252.2,103,14,4,8112,417.8,230.4,236,4,7,8005,252.2,193.39999999999998,51,7,4,8008,262.8,232,63,14,4,8128,284.1,226.6,143,14,4,8128,247.7,168.3
420,12,4,8010,456.5,255.2,98,12,4,8437,441.8,254.5,2,4,11,8010,285.4,225.89999999999998,32,4,11,8439,282.8,235.89999999999998,518,4,14,8229,437,310.7,84,14,4,8021,416.6,245.7,236,7,4,8005,305.5,296.20000000000005,429,7,4,9923,338.7,262,412,4,14,8439,279.6,205.10000000000002,143,14,4,8112,256.6,189.4
133,4,11,9923,459.6,240.2,10,12,4,8005,408,207.39999999999998,107,11,6,8010,296.3,237.3,2,11,6,8010,360,334.5,134,12,4,8230,442,257.6,105,4,14,8112,388.70000000000005,173.39999999999998,498,7,4,8008,237.7,244,21,7,4,8128,225.2,345.6,25,4,14,8229,223.3,217.4,111,4,14,8439,267.1,214.6
82,12,4,8010,369.29999999999995,171.3,54,12,4,8229,510.5,325.9,254,4,11,9923,262.6,321.4,32,4,11,8010,343.8,274.3,517,14,4,8112,332,190.3,55,4,14,8128,438.5,408.5,21,4,7,8128,308.1,227,203,4,7,9923,355.70000000000005,343,526,4,3,8439,214.89999999999998,146.7,17,4,14,8214,273.9,296.4
31,4,12,8437,464.4,329.2,526,14,4,8124,271.9,171.5,141,11,4,8010,190.5,193.7,120,11,14,8230,311.8,311,254,3,6,8230,265.1,148.2,103,4,12,8112,402.20000000000005,279.6,81,7,4,8010,301,182.89999999999998,360,4,3,8010,318.7,359.4,235,14,4,8351,254,236,53,4,14,8439,294.4,251.1
24,4,12,8010,351.4,202.1,420,12,4,8010,450.5,308.1,876,11,4,8230,391.6,290.70000000000005,32,11,6,8010,381,339,40,3,4,8360,497.1,270.5,55,14,4,8128,412,251.8,360,7,4,8010,262.29999999999995,318.9,81,14,4,8010,256,273.79999999999995,143,14,4,8229,320.6,318.2,147,4,7,8214,283.4,319.20000000000005
164,12,4,8437,372.4,235.89999999999998,420,4,12,8010,540.3,369,104,11,4,8021,388,345,60,11,4,8112,295.8,272.3,3,14,4,8439,388.3,207.3,4,4,14,8021,439.7,326,96,7,4,8008,258.1,293.4,145,7,4,8128,282.3,269.70000000000005,117,4,14,8214,255.2,196,350,3,14,8214,267.5,198.6
164,12,4,8437,417.7,233.6,62,12,4,8010,447.09999999999997,295.79999999999995,17,11,4,8005,256.2,263.9,106,4,11,8005,318.1,303.8,157,4,14,8010,523.6,362.8,142,14,4,8112,343.9,209.5,67,4,7,8005,307.7,217.7,145,4,7,9923,330.9,290.6,89,4,14,8439,234.39999999999998,239.4,99,3,4,8229,243.8,212.7
86,14,4,8437,412.2,201.7,6,12,4,8005,475.7,287.4,80,4,11,8010,311.1,331,141,11,4,8128,318.8,226.7,245,12,4,8112,471.8,314.6,238,4,14,8112,342.6,236,29,4,7,8008,346.5,380.1,21,4,7,8128,229.60000000000002,216.4,111,4,3,8439,302.5,273.3,45,4,14,8229,189.4,170.6
86,14,4,8010,409.20000000000005,232.29999999999998,24,4,12,8010,420.20000000000005,222.29999999999998,141,11,4,8010,343.79999999999995,267.5,76,11,4,8128,410,395.8,55,14,4,8010,463.9,283.5,34,4,12,8112,514.6,328.4,145,4,7,9923,346.9,301.7,202,7,4,8128,275.9,272.7,80,4,14,8005,281.6,182.5,53,14,4,8439,316.29999999999995,175.9
106,4,12,8437,458.7,317.8,875,14,4,8010,456.90000000000003,283.8,11,4,11,8021,319.5,252.7,35,14,11,8010,319.5,317,157,4,14,8010,405.7,231.9,161,21,4,8229,473.5,263.4,202,4,7,8128,247.8,240.60000000000002,29,14,4,8008,242.4,307.7,143,14,4,8229,196.3,256.20000000000005,350,7,3,8214,313,277.1
240,4,12,8437,394.5,325.2,266,4,12,8010,481.5,312.6,121,11,4,8112,336,285.8,20,4,11,8230,252.9,231.3,3,4,12,8439,461.70000000000005,277.2,61,4,7,8230,454.29999999999995,268,236,7,4,8005,347.4,251,81,7,4,8021,303.2,280.5,517,14,4,8112,238.4,146.4,412,14,4,8439,222.2,153.3
98,4,12,8437,419.5,230.4,133,14,4,8005,453.4,276.4,107,4,11,8010,304.6,269.5,2,11,4,8010,368,353.5,7,12,4,8112,333.5,244.60000000000002,61,12,4,8230,355.5,250.6,21,7,4,8005,318.4,386.2,67,4,7,8005,254.4,212.70000000000002,526,4,3,8351,256.9,183.9,53,14,4,8112,233.70000000000002,135.3
